name,leq_mean,leq_var,leq_std,leq_max,leq_10,leq_25,leq_median,leq_75,leq_90,leq_10-leq_90,loudness_mean,loudness_var,loudness_std,loudness_max,loudness_10,loudness_25,loudness_median,loudness_75,loudness_90,loudness_10-loudness_90,roughness_mean,roughness_var,roughness_std,roughness_max,roughness_10,roughness_25,roughness_median,roughness_75,roughness_90,roughness_10-roughness_90,sharpness_mean,sharpness_var,sharpness_std,sharpness_max,sharpness_10,sharpness_25,sharpness_median,sharpness_75,sharpness_90,sharpness_10-sharpness_90,fluct_mean,fluct_var,fluct_std,fluct_max,fluct_10,fluct_25,fluct_median,fluct_75,fluct_90,fluct_10-fluct_90,tonality_mean,tonality_var,tonality_std,tonality_max,tonality_10,tonality_25,tonality_median,tonality_75,tonality_90,tonality_10-tonality_90
Record101899.xls,53.23558382,0.353278171,0.594398502,56.75904465,52.53783035,52.87058258,53.21254349,53.56539917,53.87172127,1.333890915,7.304548758,0.173143167,0.416252914,8.803999901,6.76850009,7.015999794,7.302999973,7.572999954,7.841500044,1.072999954,1.409097681,0.007232341,0.08504382,1.707638741,1.32912451,1.368952155,1.41070509,1.450455308,1.493291616,0.164167106,1.976243987,0.023271827,0.152605381,2.570424557,1.820449173,1.873897791,1.944791079,2.038578272,2.187716007,0.367266834,0.005007712,5.97E-05,0.007726503,0.05995908,0.002296969,0.0028216,0.003402398,0.004190001,0.00573833,0.003441361,0.075296612,0.001525465,0.039071107,0.236355796,0.032206163,0.046509244,0.070702367,0.09814512,0.128569491,0.096363328
Record101900.xls,52.03471919,0.348204733,0.590114981,56.84968567,51.38296509,51.65911484,51.97195053,52.32764435,52.69054794,1.307582855,6.610796434,0.092757107,0.304668956,10.63599968,6.276499987,6.414000034,6.592000008,6.765999794,6.94749999,0.671000004,1.360981883,0.006287177,0.079292327,1.860452414,1.299305499,1.326139569,1.361114323,1.391761303,1.427761912,0.128456414,1.78039055,0.003197944,0.056570506,2.284581423,1.708605349,1.741233945,1.77997613,1.814608455,1.84642154,0.137816191,0.004936186,8.33E-05,0.009128845,0.071361624,0.002104098,0.002406498,0.002885285,0.003749169,0.005312901,0.003208803,0.05068347,0.001831992,0.042817014,0.229880303,0,0.012660837,0.046717305,0.077621825,0.108757339,0.108757339
Record101902.xls,52.12515433,1.717455888,1.310575667,57.92235184,50.19913483,50.98416901,52.51659393,53.13848877,53.54500198,3.345867157,6.971257658,0.533398081,0.730601118,10.33199978,5.939499855,6.297999859,7.144000053,7.524000168,7.811499834,1.871999979,1.39975825,0.008036223,0.089645667,1.603584528,1.288294256,1.357439756,1.409282446,1.454993784,1.495661139,0.207366884,2.025318316,0.014438003,0.120201026,2.487015963,1.871852815,1.953336716,2.021781445,2.087907553,2.17204988,0.300197065,0.004904368,5.88E-05,0.007667292,0.0606809,0.002042917,0.002547725,0.003130669,0.00426309,0.006828946,0.004786029,0.055387093,0.001877587,0.043346558,0.230318248,0,0.017589303,0.054567605,0.082758144,0.116341621,0.116341621
Record101904.xls,54.61791621,23.6613824,4.864512926,65.22168732,47.89061165,49.26457596,55.68455505,58.70551682,60.48674393,12.59613228,8.33606903,7.252327267,2.693973411,16.63999939,5.044500113,5.525000095,8.605999947,10.20899963,11.85899973,6.814499617,1.651599448,0.04932346,0.22209055,2.229638815,1.302085459,1.554590166,1.648224831,1.776116312,1.926040769,0.623955309,2.023969984,0.081535465,0.285645827,3.677675724,1.702478051,1.862425804,1.98232758,2.14422369,2.353040099,0.650562048,0.009918423,0.000126911,0.011267112,0.076554008,0.002107934,0.004148608,0.006839206,0.010879683,0.019288869,0.017180934,0.045749108,0.001783368,0.042244983,0.247023717,0,0,0.040756617,0.070596948,0.102114432,0.102114432
Record101905.xls,53.00924392,9.016675864,3.002911502,61.38163757,49.36349678,50.49502945,53.02198792,55.47822571,56.77864647,7.415149689,7.077418505,1.400675792,1.183922896,12.82999992,5.739499807,6.230000019,6.980000019,7.896999836,8.617000103,2.877500296,1.447750869,0.019932033,0.141181929,2.171000719,1.297537148,1.350781202,1.441103518,1.533954859,1.606601655,0.309064507,1.911426115,0.07810307,0.279568774,2.623809099,1.46870935,1.758448482,1.947578192,2.133004427,2.230998158,0.762288809,0.008195057,0.000106113,0.010302626,0.081272706,0.002958068,0.003990474,0.005749179,0.008475344,0.012510845,0.009552777,0.062485172,0.002283397,0.047801922,0.261586368,0,0.028598811,0.056615185,0.091805607,0.126922689,0.126922689
Record101940.xls,50.17341468,1.51593433,1.23128758,55.47662735,48.74729347,49.29738235,50.00834656,50.83107758,51.68668938,2.939395905,5.64731886,0.291388081,0.539995947,7.977000237,5.041999817,5.269999981,5.565000057,5.940999985,6.350499868,1.308500051,1.2565485,0.008435852,0.091847594,1.510273814,1.168575585,1.203827918,1.254375517,1.30559665,1.355882704,0.187307119,1.710679055,0.006592886,0.0812255,2.182988167,1.617195308,1.657631516,1.702435374,1.753528833,1.805965781,0.188770473,0.004787769,7.14E-05,0.008452611,0.065280065,0.002089775,0.002277135,0.002603167,0.003911315,0.006823117,0.004733342,0.065979081,0.002689152,0.051875501,0.297273934,0,0.024402561,0.064527594,0.097927243,0.135177821,0.135177821
Record101942.xls,56.2426867,55.20307253,7.430207288,74.4523468,48.75641632,50.11538315,53.65192413,62.25035858,68.53085327,19.77443695,8.742790738,20.39423587,4.517605746,28.59000015,4.655999899,5.852000237,6.861999989,10.68099976,16.42000008,11.76400018,1.627632824,0.193295339,0.439657013,2.982640743,1.18516767,1.311302722,1.444365323,1.909916222,2.352103591,1.166935921,1.593201275,0.095034309,0.308386118,2.552785158,1.224527419,1.304394364,1.52268362,1.863559961,2.006658196,0.782130778,0.011930454,0.000268516,0.016388851,0.109627679,0.002585349,0.003498362,0.004878787,0.014696337,0.026387449,0.0238021,0.078056997,0.003324441,0.057678492,0.324333668,0,0.033353277,0.071385182,0.113479972,0.159188189,0.159188189
Record102038.xls,50.19715275,12.18372632,3.490674649,56.35466003,45.02954292,46.87360764,51.03847122,53.09265137,54.43614578,9.406602859,5.051956587,0.656214149,0.810358895,8.194000244,3.918499947,4.392000198,5.127999783,5.622000217,6.013000011,2.094500065,1.053507344,0.011868524,0.108943589,1.496655583,0.941465676,0.987350732,1.042438745,1.105194807,1.177266479,0.235800803,1.60764688,0.055353754,0.235357558,2.959546089,1.351625264,1.415739655,1.53396523,1.804381371,1.924940228,0.573314965,0.007631082,5.91E-05,0.00769164,0.059039846,0.003145507,0.003888329,0.00564137,0.00788617,0.01271203,0.009566522,0.056465435,0.002685026,0.051835683,0.287981033,0,0,0.049736496,0.086457811,0.12887881,0.12887881
Record102221.xls,50.54089853,6.925260064,2.631705864,58.64268875,47.22143364,48.30990601,50.35603714,52.56354523,54.03876495,6.817331314,6.274586477,1.966159309,1.402697297,11.54599953,4.65199995,5.093999863,6,7.327000141,8.215499878,3.563499928,1.314236964,0.025186429,0.15870354,1.816856503,1.132323503,1.191495955,1.310800135,1.413918078,1.506740451,0.374416947,2.039005796,0.110064188,0.331877359,3.723376989,1.705952823,1.800296545,1.969509721,2.181254625,2.447247028,0.741294205,0.014931334,0.000156098,0.012495729,0.059679054,0.003767731,0.005746625,0.010959827,0.019559735,0.031065341,0.02729761,0.049216704,0.002309972,0.048079279,0.330495536,0,0,0.042786706,0.075354628,0.112855408,0.112855408
Record102228.xls,51.90987344,20.64673191,4.544069487,61.29889297,45.44609642,47.2285614,52.69275665,55.95688248,57.39044952,11.9443531,6.020350176,2.528886134,1.590813419,10.2510004,3.996999979,4.538000107,5.993999958,7.291999817,8.134500027,4.137500048,1.364702749,0.039218962,0.198039291,1.856692195,1.092074573,1.235010028,1.388702214,1.494874895,1.610849261,0.518774688,1.551215658,0.051164634,0.226276547,3.013421297,1.329140067,1.388677835,1.50062561,1.661091566,1.817388952,0.488248885,0.009011766,9.71E-05,0.009854311,0.07679335,0.004401968,0.005903997,0.006933115,0.008576269,0.01089611,0.006494142,0.07883421,0.003861007,0.062159123,0.30566445,0,0.029914839,0.069663621,0.120939255,0.167021394,0.167021394
Record103627.xls,53.62675873,51.41133968,7.170488853,69.60565948,44.73662186,47.25246811,52.07016373,60.62115479,63.63289642,18.89627457,7.246106764,11.52352111,3.395839918,19.07999992,3.750499964,4.436999798,5.888999939,9.918000221,12.43350029,8.683000326,1.523026519,0.154040494,0.392482923,2.805146933,1.074184954,1.161196828,1.466432273,1.80552119,2.058263659,0.984078705,1.578043885,0.041098112,0.202798875,3.565457106,1.395691156,1.450279713,1.542436957,1.64708364,1.774634302,0.378943145,0.014083326,0.000232532,0.01525121,0.103786729,0.002951664,0.004186453,0.010145867,0.016991722,0.028646381,0.025694716,0.061296417,0.002843085,0.053339573,0.295719177,0,0.008464579,0.054570623,0.095284835,0.13678991,0.13678991
Record103678.xls,56.60003777,28.76813542,5.363831937,74.63231659,49.54486084,52.57581329,56.50980759,60.44037628,63.90614891,14.36128807,7.543088269,6.82137354,2.61270589,22.19000053,4.775500059,5.585999966,6.965000153,9.098999977,11.23250008,6.457000017,1.366547676,0.093394655,0.305607724,2.48397398,1.034713209,1.120018959,1.308413208,1.560635448,1.758532763,0.723819554,1.336944167,0.038839087,0.197146519,2.775887966,1.155880213,1.206433058,1.284806609,1.410502195,1.590050876,0.434170663,0.016184097,0.000120138,0.010962341,0.066765539,0.007830665,0.00930551,0.012625282,0.018639564,0.029895104,0.022064439,0.102534341,0.004030932,0.063512228,0.394091874,0.018948743,0.056040082,0.09935616,0.144254014,0.186864622,0.167915879
Record103740.xls,57.76595065,24.82160289,4.982349812,67.14141846,51.30238724,53.87763977,58.15013885,62.26276779,64.01529694,12.7129097,8.67540214,8.275227374,2.877693766,16.65999985,5.166500092,6.048999786,8.534000397,10.95600033,12.72099972,7.554499626,1.433671798,0.099702321,0.315759154,2.170330524,1.083737433,1.167660296,1.367960453,1.721166193,1.894044578,0.810307145,1.500552474,0.037401432,0.193463359,2.341174603,1.273569167,1.371581793,1.474064946,1.608112335,1.757353306,0.483784139,0.008913424,4.84E-05,0.006959771,0.053952135,0.004343327,0.005601325,0.007357406,0.009494042,0.013320593,0.008977265,0.081188452,0.003681782,0.060699292,0.376164198,0,0.035947118,0.074860647,0.118531965,0.163390934,0.163390934
Record103775.xls,55.60945546,47.66887504,6.904571893,68.25411224,46.8471756,48.91894913,55.7975235,61.97488403,64.60442352,17.75724792,7.916777221,11.92793617,3.454914159,23.36000061,4.328499794,4.853000164,7.041999817,10.56000042,12.42700005,8.098500252,1.580636896,0.213366033,0.461919138,5.353664398,1.089976788,1.263661146,1.579853654,1.764180899,1.955701172,0.865724385,1.626174513,0.098057234,0.313252415,3.386053801,1.307556868,1.391141415,1.569970012,1.766675115,2.031543016,0.723986149,0.015052162,0.000138844,0.011784904,0.075147733,0.005124912,0.007752633,0.012512091,0.017795531,0.025119197,0.019994284,0.083299431,0.004646986,0.068193077,0.391976953,0.004902163,0.029783996,0.069826394,0.12158177,0.178608008,0.173705844
Record103795.xls,58.32648433,30.49388646,5.522372453,70.98257446,50.59693146,54.219944,58.82029343,62.66401672,65.29136276,14.6944313,9.324202138,7.754557981,2.785692225,20.5,5.792999983,7.311999798,9.036000252,11.2489996,13.21049976,7.417499781,1.748944081,0.079436741,0.281847394,3.006364584,1.409208417,1.540324688,1.731078148,1.940253317,2.101661086,0.692452669,1.703759989,0.082645771,0.287584136,3.049318552,1.351496816,1.459275126,1.685009241,1.9183532,2.091959238,0.740462422,0.018427761,0.00018754,0.013696505,0.104504265,0.009153653,0.012774374,0.015662869,0.019043597,0.028576558,0.019422906,0.063475595,0.002354299,0.048538398,0.347692072,0,0.027060445,0.057318419,0.093110017,0.127329968,0.127329968
Record103809.xls,52.53558096,15.15452614,3.893054514,63.3028717,47.5002346,50.14572906,52.5291214,55.38940048,57.06824875,9.568014145,5.849422071,2.3209128,1.523996677,12.04300022,4.021499872,4.836999893,5.600999832,6.77699995,7.83100009,3.809500217,1.241972289,0.278482473,0.527718413,4.282943249,0.856439531,0.988355398,1.105249643,1.32982409,1.636327267,0.779887736,1.50078674,0.034906796,0.186900129,2.536153555,1.308793068,1.376584768,1.458782315,1.570752501,1.768939197,0.460146129,0.013064931,5.54E-05,0.007445007,0.053431608,0.007277709,0.0089105,0.011110663,0.014131424,0.020653145,0.013375437,0.094802009,0.00469249,0.06852614,0.352161497,0,0.043430608,0.086894087,0.135790527,0.187388428,0.187388428
Record104015.xls,50.32643709,3.538524394,1.881180211,64.01506805,48.44734383,49.02137756,50.07646179,51.24438095,52.42983055,3.982486725,6.200914593,0.729036053,0.854140099,12.48700047,5.441499949,5.676000118,6.015999794,6.493000031,7.116999865,1.675499916,1.321701924,0.01786269,0.133652394,2.023616552,1.194989324,1.240082383,1.306928813,1.385406077,1.480087996,0.285098672,2.072824646,0.027694033,0.166474496,3.419338465,1.905717373,1.973136663,2.052874088,2.135338068,2.250100732,0.344383359,0.028306441,0.001695725,0.041185168,0.198724747,0.00241761,0.004297613,0.011339329,0.029823453,0.078444079,0.076026468,0.040143243,0.002213737,0.047067115,0.482501864,0,0,0.033747278,0.06504859,0.093710557,0.093710557
Record104020.xls,57.87684883,19.7895569,4.448743225,69.1425705,51.96268463,53.92866135,57.948349,61.45966339,63.89260101,11.92991638,8.452129531,3.892936205,1.973755038,16.11000061,6.229500055,6.743000031,8.119000435,9.895000458,11.30700016,5.077500105,1.497429363,0.040698179,0.201739437,2.140978575,1.285161972,1.341388524,1.460412741,1.636863947,1.776184976,0.491023004,1.460414765,0.043695097,0.209108151,2.278496027,1.218283713,1.281170607,1.420241952,1.626694679,1.742133021,0.523849308,0.012703751,0.000132978,0.011533301,0.082747899,0.003891744,0.005635128,0.009910602,0.01493379,0.023110746,0.019219003,0.083515008,0.003810645,0.061752399,0.316305101,0,0.0369731,0.076048791,0.122431614,0.167211495,0.167211495
Record104075.xls,51.42916743,29.23310659,5.407005229,65.23922729,45.17010117,46.4100914,50.40564728,56.0253067,59.20864105,14.03853989,5.923301067,3.771552313,1.942739973,12.5369997,3.884500027,4.289999962,5.375999928,7.300000191,8.739999771,4.855499744,1.297314392,0.044181613,0.210195831,1.810778141,1.028286636,1.125796914,1.301848054,1.448621213,1.560933113,0.532646477,1.584990252,0.039981077,0.200023882,2.394192219,1.320645273,1.418694973,1.592734098,1.73565042,1.839856029,0.519210756,0.008880376,0.000106251,0.010309301,0.081167147,0.003096244,0.003959782,0.006071263,0.009989198,0.015062985,0.011966741,0.053408012,0.002280442,0.047770974,0.299767017,0,0,0.049340747,0.084588051,0.116414886,0.116414886
Record104077.xls,50.50379654,4.368523556,2.090194235,60.44544601,48.47633934,49.15761948,50.00473404,51.28055954,53.01892662,4.54258728,6.159567263,0.874470245,0.935464102,14.82499981,5.334000111,5.614999771,5.998000145,6.431000233,7.039999962,1.705999851,1.337588159,0.060358361,0.245681261,3.204559803,1.181978464,1.228409588,1.272949576,1.346612096,1.513957202,0.331978738,2.06087649,0.038586357,0.196504046,3.262365818,1.799744785,1.913252234,2.072117805,2.18499589,2.292289376,0.492544591,0.00824089,0.000105478,0.010271721,0.075424872,0.003065029,0.003922334,0.005392714,0.007226112,0.014275762,0.011210733,0.052298451,0.002137146,0.046245742,0.255796552,0,0,0.047031656,0.0801806,0.11733523,0.11733523
Record104093.xls,51.22584397,22.46871604,4.740328428,70.18730164,46.50754738,48.67964554,50.21362686,51.90411377,57.90362167,11.3960743,7.004949472,6.366489827,2.524088818,27.36000061,4.690000057,5.718999863,6.578999996,7.488999844,9.038000107,4.34800005,1.561791416,0.294176391,0.542384441,4.3912673,1.247850835,1.308745742,1.366118908,1.548112035,2.131468177,0.883617342,2.270424649,0.047456755,0.217923279,3.443488121,1.946793139,2.138246298,2.297523499,2.415061235,2.503973842,0.557180703,0.010545733,0.000225886,0.015031693,0.06375438,0.001762793,0.002128179,0.002907755,0.014181803,0.033659194,0.031896401,0.030157452,0.001028703,0.032084814,0.175513208,0,0,0.026010016,0.051921207,0.073593415,0.073593415
Record104094.xls,53.82257451,15.17182701,3.895276094,64.24897766,48.8488369,50.36553192,53.64083481,56.82675552,59.24124146,10.39240456,6.898994303,2.390325376,1.54661821,12.40999985,5.199999809,5.599999905,6.583000183,7.914000034,9.125,3.925000191,1.388734781,0.026907443,0.164036136,1.840759039,1.195070028,1.264734268,1.38777107,1.497221231,1.591294825,0.396224797,1.563423616,0.024863355,0.157737325,2.464441299,1.392249107,1.466652632,1.536714196,1.639006376,1.757130206,0.364881098,0.006993358,8.98E-05,0.009478643,0.07285776,0.002284258,0.003124344,0.004313367,0.007026705,0.011809282,0.009525024,0.057376649,0.002543662,0.05045269,0.291456133,0,0.009721481,0.051429104,0.090001859,0.123316415,0.123316415
Record104482.xls,54.50138191,12.48154118,3.533079514,66.15452576,50.07608604,51.74939346,54.31914902,57.16431046,59.40380096,9.32771492,6.502062642,1.520198647,1.233402371,11.4829998,5.065499783,5.576000214,6.31799984,7.262000084,8.245000362,3.17950058,1.304667444,0.016905148,0.130020791,1.925918221,1.172826767,1.219582438,1.288924456,1.374893844,1.468978345,0.296151578,1.33649493,0.017312252,0.13162288,2.298075914,1.170998037,1.244428873,1.332378149,1.422684193,1.493538916,0.322540879,0.009517425,0.00010375,0.010187238,0.079748966,0.0038114,0.005015904,0.00683031,0.010820306,0.014242021,0.010430621,0.077283636,0.003607517,0.060083998,0.328432441,0,0.031905081,0.069811881,0.113170944,0.158350982,0.158350982
Record104484.xls,51.95153706,41.2630868,6.423920554,70.21962738,46.11967278,46.83451462,48.33401108,56.68198395,61.814888,15.69521523,5.962605691,7.068274698,2.659569341,18.11000061,3.986999989,4.257999897,4.853000164,6.454999924,10.18499994,6.197999954,1.113475724,0.020775355,0.144137684,2.275995016,0.99699071,1.037584841,1.08296454,1.158313215,1.275558293,0.278567582,1.473266091,0.076313978,0.276348209,2.381761074,1.136567533,1.228790283,1.485790849,1.619346023,1.861777782,0.725210249,0.008937379,7.61E-05,0.008722135,0.061421003,0.002865437,0.003864988,0.005662236,0.010775532,0.018954683,0.016089246,0.04181783,0.001803773,0.042485973,0.24996613,0,0,0.033231203,0.068123676,0.098640986,0.098640986
Record104491.xls,51.44375822,12.48955423,3.534213437,62.2471962,47.3888855,48.66068649,50.6350441,53.65556335,57.05833244,9.669446945,5.826532381,1.591431874,1.261968848,10.16499996,4.406500101,4.81099987,5.534999847,6.745999813,7.666500092,3.25999999,1.235050142,0.023968312,0.154818207,1.730213404,1.056435287,1.120649159,1.216847062,1.348985732,1.436967552,0.380532265,1.64624161,0.176924291,0.420773462,3.284255505,1.253130317,1.359336138,1.523703337,1.768271327,2.344001532,1.090871215,0.01303094,0.00013835,0.011763933,0.073745117,0.004202304,0.005841057,0.008376001,0.015956866,0.027854729,0.023652425,0.059087675,0.00240467,0.0490549,0.306106836,0,0.018411022,0.05403896,0.088005669,0.126943238,0.126943238
Record104502.xls,50.68914156,9.617123989,3.101286668,61.85964584,47.41214943,48.23650742,49.90608215,52.39783096,55.44083405,8.028684616,5.224004272,0.896184983,0.947007546,9.914999962,4.263499975,4.525000095,4.998000145,5.678999901,6.535000086,2.271500111,1.153526491,0.017776621,0.133330012,1.923238873,1.027355075,1.065189242,1.128856778,1.21317786,1.325352371,0.297997296,1.379303044,0.028969421,0.170264661,2.219355822,1.168203712,1.262706757,1.376637578,1.474508524,1.579876721,0.411673009,0.011913693,0.000202037,0.014216044,0.101003103,0.003642901,0.004513682,0.007167452,0.012876076,0.025309118,0.021666218,0.053970515,0.002310915,0.04808909,0.251886129,0,0,0.047683373,0.083095402,0.1173894,0.1173894
Record104527.xls,58.56544217,28.86388097,5.372750423,70.44094849,50.38161469,54.35324097,59.36755753,62.14764404,65.5182724,15.13665771,8.326938087,6.010517985,2.452508712,16.82999992,5.061999798,6.40899992,8.284999847,9.809000015,11.6624999,6.600500107,1.588303006,0.050371649,0.224438004,2.366371632,1.337379456,1.427093804,1.558536232,1.726937592,1.883872032,0.546492577,1.201285821,0.020402345,0.142887637,1.837867379,1.053662598,1.091100454,1.156682014,1.302954555,1.391617417,0.337954819,0.01491124,0.000339177,0.018419449,0.141898215,0.005135948,0.007496975,0.010796858,0.0149262,0.020326521,0.015190574,0.088437087,0.003747375,0.061237606,0.395670235,0,0.043578073,0.084219411,0.126960173,0.169885226,0.169885226
Record104564.xls,54.76855498,9.721946006,3.118142128,66.66129303,51.00862122,53.18575287,54.82709503,56.50619125,58.27409935,7.265478134,6.661776507,1.615613125,1.27152029,14.87300014,5.1875,5.888000011,6.539000034,7.295000076,8.160999775,2.973499775,1.324636726,0.018035366,0.134296838,1.852632642,1.176618338,1.239253759,1.316013157,1.404878259,1.484069228,0.307450891,1.331474691,0.054929948,0.234454841,2.434238672,1.128703594,1.180918336,1.263879538,1.38623333,1.687944055,0.55924046,0.010066633,0.000141978,0.011917186,0.096102931,0.005225517,0.005967308,0.007246837,0.008923865,0.014033423,0.008807906,0.076094217,0.003039591,0.055152118,0.278268218,0,0.035457108,0.070461422,0.110295936,0.15096347,0.15096347
Record104619.xls,53.73515815,8.627281218,2.937353949,62.59839249,49.32363129,51.90668488,53.64874649,55.68912506,57.64940834,8.325777054,6.416885407,1.611958911,1.270081505,12.38000011,4.873999834,5.56400013,6.270999908,7.133999825,8.078000069,3.204000235,1.334798192,0.021037892,0.145045555,1.856913805,1.191888094,1.257693946,1.324653924,1.403329968,1.518185496,0.326297402,1.397969489,0.047213181,0.21736331,2.523714066,1.219713628,1.277476192,1.3484689,1.436622143,1.587648094,0.367934465,0.01118986,7.81E-05,0.008836596,0.07093402,0.00531735,0.006556951,0.009538282,0.012725962,0.016216296,0.010898946,0.069595514,0.002987602,0.05467842,0.352288216,0,0.027554819,0.064655207,0.102323972,0.142050199,0.142050199
Record104631.xls,50.98596491,18.69192495,4.323608071,63.67313004,45.64824867,46.70271301,51.32198715,54.33877563,56.5051384,10.85688972,5.515184339,2.098886094,1.449269135,11.34899998,3.840499997,4.129000187,5.506999969,6.598999977,7.292500019,3.452000022,1.271800724,0.03529104,0.18786053,2.578209877,1.033953369,1.155730546,1.277585268,1.376951337,1.44991976,0.415966392,1.459844289,0.016982482,0.130363255,2.687758923,1.302729249,1.383817196,1.455340862,1.528760791,1.605470955,0.302741706,0.006815038,8.34E-05,0.009134478,0.07162147,0.002567368,0.003278305,0.004658021,0.007122222,0.009423986,0.006856619,0.052016879,0.00205953,0.0453982,0.262888551,0,0,0.047467608,0.079416752,0.115175027,0.115175027
Record104652.xls,50.35358164,4.025674099,2.006497446,60.96099091,48.26018333,49.0038681,49.93481064,51.36971283,52.9037056,4.643522263,5.737190744,0.451180418,0.671938815,12.59799957,5.002999783,5.356999874,5.671999931,6.005000114,6.451499939,1.448500156,1.233087903,0.008802954,0.093824777,1.656484485,1.142390907,1.186516464,1.231333196,1.270304441,1.32612735,0.183736444,1.811013196,0.033889927,0.184157718,2.756022215,1.567591429,1.644142032,1.836737514,1.938670635,2.02443862,0.456847191,0.007210237,6.21E-05,0.007880675,0.059397157,0.002641101,0.003643927,0.00507999,0.007865369,0.011256861,0.00861576,0.079682375,0.003910801,0.062558667,0.335052341,0,0.02931127,0.073773324,0.118220381,0.167403132,0.167403132
Record104663.xls,50.0954174,4.460935177,2.112186491,60.07520676,47.8282547,48.5337677,49.43510437,51.51466751,53.05803299,5.22977829,5.407499644,1.159491727,1.077180382,12.53299999,4.39350009,4.649000168,5.081999779,5.96600008,6.819499969,2.42599988,1.299025447,0.026372367,0.162396951,1.855064988,1.122736633,1.183773637,1.27066344,1.406681776,1.511662543,0.38892591,1.604815363,0.034498123,0.185802836,3.14244318,1.446962655,1.495368719,1.557358503,1.656592131,1.834374905,0.38741225,0.020176158,0.000387587,0.01969008,0.102940403,0.004412959,0.00656787,0.013060142,0.026378136,0.045454798,0.041041839,0.041721259,0.001562335,0.039540461,0.233368784,0,0,0.03757352,0.06607002,0.095871214,0.095871214
Record104678.xls,50.43276019,3.256067337,1.80453784,59.44988251,48.34793091,49.10845184,50.22494125,51.51819611,52.76119995,4.413269043,5.346844128,0.324070418,0.569474527,8.664999962,4.728000164,4.954999924,5.263999939,5.666999817,6.09649992,1.368499756,1.184354632,0.008413791,0.09172742,1.71995759,1.105857611,1.135262668,1.175961196,1.228133738,1.284494519,0.178636909,1.550554965,0.011426492,0.106932834,2.071138144,1.420055449,1.482876182,1.54610467,1.611237288,1.68354553,0.263490081,0.007961691,8.13E-05,0.00902066,0.074160762,0.003667712,0.004537904,0.006172741,0.008131821,0.010828722,0.00716101,0.092006997,0.004773587,0.069115752,0.351534456,0,0.037516274,0.084261723,0.140339449,0.188094184,0.188094184
Record104702.xls,50.86056177,19.71455972,4.440305444,66.22749329,46.71147156,47.47875214,49.26213074,53.47491837,58.11855316,11.4070816,5.670952311,2.117587338,1.455711369,12.30200005,4.369999886,4.645999908,5.087999821,6.412000179,7.883000135,3.51300025,1.292323722,0.036117125,0.19004651,1.898973107,1.106328189,1.147681236,1.235904634,1.422682106,1.556797504,0.450469315,1.567513119,0.068533294,0.261881857,2.384256363,1.164855897,1.353552103,1.624432325,1.768629551,1.870497048,0.70564115,0.013340039,0.000266987,0.01634211,0.087603271,0.003528377,0.004613867,0.007665339,0.013012619,0.027589054,0.024060677,0.041088346,0.001819478,0.042670522,0.256469011,0,0,0.033817992,0.066602476,0.098452844,0.098452844
Record104710.xls,54.78543966,32.15329814,5.670639886,73.61985779,48.03237343,49.58915329,54.28671646,59.15077209,62.10682297,14.07444954,7.455032035,6.533448439,2.556971234,18.93000031,4.763999939,5.340000153,7.05700016,8.902999878,10.72300005,5.959000111,1.537753134,0.109560465,0.331001718,3.324496508,1.178236067,1.286625385,1.50413847,1.685982525,1.908929467,0.7306934,1.688377025,0.137754885,0.371285606,3.953456879,1.338499725,1.459895015,1.611001611,1.792987823,2.126306891,0.787807167,0.018541693,0.000223037,0.014936597,0.084748641,0.006558689,0.008602188,0.013104748,0.023730526,0.038750237,0.032191548,0.075559383,0.003619272,0.06018181,0.434693098,0,0.033194318,0.066980526,0.109215066,0.152378865,0.152378865
Record104711.xls,50.0645459,19.41112268,4.40600141,80.58151245,46.97230721,47.71392059,48.91958237,51.04600143,53.31673622,6.344429016,5.743786474,10.52520859,3.245412944,49.52999878,4.320000172,4.625,5.068999767,5.81400013,6.877499819,2.557499647,1.299880773,0.215137642,0.463832864,4.743854046,1.075167418,1.121717155,1.192731023,1.307215452,1.436012626,0.360845208,1.751937966,0.119768867,0.346199614,4.74191618,1.536425114,1.58830142,1.659359813,1.757569313,1.995995283,0.459570169,0.020918086,0.002440635,0.049409966,0.331828356,0.003356295,0.004681992,0.00774598,0.013838394,0.031342169,0.027985874,0.061928961,0.004129822,0.06428657,0.506202161,0,0,0.051062036,0.090096869,0.135984741,0.135984741
Record104730.xls,50.60255612,4.206036832,2.050953624,64.69936371,48.59639931,49.20458984,50.19129562,51.59300995,52.98809433,4.391695023,5.760100355,0.985906635,0.993281857,16.31999969,4.907999992,5.181000233,5.572000027,6.098999977,6.73300004,1.825000048,1.311079255,0.03809933,0.195191987,2.349464655,1.142779708,1.206784189,1.27718997,1.354878724,1.498234153,0.355454445,1.674621939,0.025450126,0.159587758,2.79791379,1.515708506,1.580246568,1.6474334,1.738730788,1.843163729,0.327455223,0.010000524,9.99E-05,0.009994483,0.064194135,0.003703433,0.004934696,0.006766002,0.009592718,0.017920816,0.014217383,0.041209043,0.001561087,0.039524662,0.207929835,0,0,0.03687834,0.066352457,0.096512496,0.096512496
